index,url,tweet_id,player_name
49502,<html><body><a href=https://twitter.com/anyuser/status/991603239559880705>URL</a></body></html>,991603239559880705,Kevin De Bruyne
93124,<html><body><a href=https://twitter.com/anyuser/status/1089199710978609153>URL</a></body></html>,1089199710978609153,Kevin De Bruyne
118468,<html><body><a href=https://twitter.com/anyuser/status/1159443819651375109>URL</a></body></html>,1159443819651375109,Kevin De Bruyne
274449,<html><body><a href=https://twitter.com/anyuser/status/1448660423855640578>URL</a></body></html>,1448660423855640578,Kevin De Bruyne
68854,<html><body><a href=https://twitter.com/anyuser/status/1031732446855753729>URL</a></body></html>,1031732446855753729,Kevin De Bruyne
240413,<html><body><a href=https://twitter.com/anyuser/status/1386368541432090624>URL</a></body></html>,1386368541432090624,Kevin De Bruyne
344156,<html><body><a href=https://twitter.com/anyuser/status/1578260352109711360>URL</a></body></html>,1578260352109711360,Kevin De Bruyne
125140,<html><body><a href=https://twitter.com/anyuser/status/1172930503827214336>URL</a></body></html>,1172930503827214336,Kevin De Bruyne
129015,<html><body><a href=https://twitter.com/anyuser/status/1180099739234291714>URL</a></body></html>,1180099739234291714,Kevin De Bruyne
278285,<html><body><a href=https://twitter.com/anyuser/status/1455400920984875011>URL</a></body></html>,1455400920984875011,Kevin De Bruyne
45340,<html><body><a href=https://twitter.com/anyuser/status/983754480780021760>URL</a></body></html>,983754480780021760,Kevin De Bruyne
310056,<html><body><a href=https://twitter.com/anyuser/status/1516880451184562176>URL</a></body></html>,1516880451184562176,Kevin De Bruyne
159064,<html><body><a href=https://twitter.com/anyuser/status/1237333976748044288>URL</a></body></html>,1237333976748044288,Kevin De Bruyne
188627,<html><body><a href=https://twitter.com/anyuser/status/1291997152273731584>URL</a></body></html>,1291997152273731584,Kevin De Bruyne
214683,<html><body><a href=https://twitter.com/anyuser/status/1339619850004606976>URL</a></body></html>,1339619850004606976,Kevin De Bruyne
161495,<html><body><a href=https://twitter.com/anyuser/status/1241980645187833856>URL</a></body></html>,1241980645187833856,Kevin De Bruyne
292136,<html><body><a href=https://twitter.com/anyuser/status/1482364656521986052>URL</a></body></html>,1482364656521986052,Kevin De Bruyne
